"","Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"179","I2GXTAWQ","journalArticle",2012,"Fay, Johnna P.; Richards, Gary P.; Ozbay, Gulnihal","Water-Quality Parameters and Total Aerobic Bacterial and Vibrionaceae Loads in Eastern Oysters (Crassostrea virginica) From Oyster-Gardening Sites","Archives of Environmental Contamination and Toxicology","","0090-4341","10.1007/s00244-011-9736-1",NA,"Oyster gardening is a practice designed to restore habitat for marine life and to improve water quality. This study determined physical and chemical water-quality parameters at two oyster gardening sites in the Delaware Inland Bays and compared them with total aerobic bacteria and Vibrionaceae concentrations in Eastern oysters (Crassostrea virginica). One site was located at the end of a man-made canal, whereas the other was located in an open bay. Measured water parameters included temperature, dissolved oxygen (DO), salinity, pH, total nitrogen, nitrate, nitrite, total phosphorus, and total suspended solids. The highest Vibrionaceae levels, as determined by the colony overlay procedure for peptidases, were at the canal site in September (3.5 x 10(5) g(-1)) and at the bay site in August (1.9 x 10(5) g(-1)). Vibrionaceae levels were significantly greater during the duration of the study at the canal site (P = 0.01). This study provides the first baseline levels for total Vibrionaceae in the Delaware Inland Bays. Minimum DO readings at the bay and canal sites were 3.0 and 2.3 mg l(-1), respectively, far less than the state-targeted minimum threshold of 5.0 mg l(-1). Total phosphorus levels exceeded recommendations of a parts per thousand currency sign0.1 mg l(-1) at the bay and canal sites for all monthly samplings, with mean monthly highs at both sites a parts per thousand yen0.68 mg l(-1) in August. Nitrogen occasionally exceeded the recommended level of 1.0 mg l(-1) at both sites. Overall, waters were highly degraded from high phosphates, nitrogen, and total suspended solids as well as low DO.","2012-05","3/25/19 20:55","3/25/19 20:55",NA,"628-637",NA,"4","62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000302809500008",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","CTMBTCR5","journalArticle",2012,"Durham, Stephen R.; Dietl, Gregory P.; Visaggi, Christy C.","THE MISMEASURE OF BEHAVIOR: A NATURAL HISTORY REVISION OF PREY PREFERENCE IN THE BANDED TULIP SNAIL","Journal of Shellfish Research","","0730-8000","10.2983/035.031.0113",NA,"The banded tulip snail, Fasciolaria (Cinema') liliuni hunteria (Perry), is a predatory gastropod that is capable of subduing a wide range of prey items using multiple attack behaviors. However, the literature contains conflicting accounts of this predator's prey preferences, which vary between the extremes of strong preferences for snails over bivalves to opportunistic behavior in which prey are incorporated into the diet based on their relative abundance in the environment. Here we reexamine the extent to which prey items in the diet of F. humteria are distributed in preference hierarchies to update the natural history data on this molluscan predator. We tested F. hunteria's preference between oysters, Crassostrea virginica (Gmelin), and snails, Urosalpinx cinerea (Say), two ecologically co-occurring prey items that require different attack behaviors to subdue. Based on cost benefit analyses, U. cinerea is more energetically profitable than C. virginica, so we predicted that it should be favored by tulip snails. We offered both prey simultaneously to F. hunteria in a Y maze to test this hypothesis. Despite the vast differences between the prey items in terms of potential biomass reward, handling times, and risk to the predator. F. hunteria did not prefer either C. virginica or U. cinerea, live or crushed. Our results suggest F. hunteria has no strong preferences among prey items in its diet, and is an opportunistic predator. This study is an example of the necessity of revising natural history information at a time when accumulation of such data is declining. In light of our results, we discuss the importance of examining the sources of natural history information, and of considering the time period and theoretical framework in which natural history data were gathered and interpreted to prevent cascading error effects resulting from the use of flawed natural history observations.","2012-04","3/25/19 20:55","3/25/19 20:55",NA,"101-109",NA,"1","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000302846800013",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","XV3HG3SL","journalArticle",2012,"Powell, Eric N.; Klinck, John M.; Ashton-Alcox, Kathryn; Hofmann, Eileen E.; Morson, Jason","The rise and fall of Crassostrea virginica oyster reefs: The role of disease and fishing in their demise and a vignette on their management","Journal of Marine Research","","0022-2402","10.1357/002224012802851878",NA,"We describe a model designed to simulate the shell carbonate budget of an oyster reef. We identify five parameters descriptive of basic characteristics of the shell carbonate budget of a reef that limit simulation accuracy. Two describe the TAZ (taphonomically-active zone) and the distribution of shell carbonate within it. One is the taphonomic rate in the TAZ. Two determine the volume contribution of shell carbonate and the taphonomic loss rate within the reef framework. For Mid-Atlantic estuaries, model simulations suggest that reef accretion only occurs if oyster abundance is near carrying capacity. Simulations further suggest that reef accretion is infeasible for any estuarine reach where dermo is a controlling influence on population dynamics. We forecast that the oyster disease dermo is a principal antagonist of reef persistence through its ability to limit shell addition. Model simulations suggest that reefs with inadequate shell addition 'protect themselves' by limiting the volumetric content of shell carbonate in the TAZ. Thus, a dominant process is the transient expansion and contraction of the shell resource, otherwise termed cultch, within the TAZ, rarely expanding enough to generate reef accretion, yet rarely contracting enough to foster erosion of the reef framework. The loss of framework carbonate thusly is curtailed during periods when the surficial shell layer deteriorates. Stasis, a reef neither accreting nor eroding, is a preferred state. Reef recession requires an inordinately unbalanced shell carbonate budget. Results strongly argue for expanded focus on the dynamics of the shell resource within the TAZ, as this likely fosters a feedback loop with abundance through recruitment, serves as the protective layer for the reef during periods of reef stasis, and establishes the threshold conditions for reef accretion and recession. Model simulations suggest that attaining maximum sustainable yield and maintaining a biomass capable of supporting sufficient shell production for reef accretion are irreconcilable goals over a large component of the oyster's range. Reef stasis would appear to be the only achievable restoration goal in Mid-Atlantic estuarine reaches where dermo holds sway. Exploitation rates much above 5% of the fishable stock per year restrict availability of surficial shell and foster reef erosion. In contrast, in the Gulf of Mexico at the high-productivity end of the oyster's range, an enhanced fishery and reef accretion may be compatible goals.","2012-05","3/25/19 20:55","3/25/19 20:55",NA,"505-558",NA,"3-Feb","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000309090000012",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","JEHR8UMA","journalArticle",2012,"Puckett, Brandon J.; Eggleston, David B.","Oyster Demographics in a Network of No-Take Reserves: Recruitment, Growth, Survival, and Density Dependence","Marine and Coastal Fisheries","","1942-5120","10.1080/19425120.2012.713892",NA,"Central to ecology and resource management is knowledge of the spatiotemporal scales at which demographic rates vary and the ecological consequences of demographic variation, such as that due to density dependence. We quantified the spatiotemporal variation in eastern oyster Crassostrea virginica recruitment, density, growth, and survival and assessed density dependence within a network of no-take reserves in Pamlico Sound, North Carolina. From 2006 to 2008, average oyster recruitment and total density increased 15- and fivefold, respectively. The unprecedentedly high oyster densities in certain reserves (up to 6,500/m(2) at the end of the study) modified demographic rates such that further density increases were regulated by density-dependent survival. Oyster demographic rates varied significantly among reserves at relatively small spatial scales (20 km). Certain reserves were the strong ""recruiters,"" others the fast ""growers,"" and yet others the high ""survivors."" Cohort dynamics altered the demographic rank order such that the demographically ""best"" reserves varied intra- and interannually. From a management perspective, the prevalence of density-dependent survival suggests that the oysters in this system are habitat rather than recruitment limited, which may minimize the utility of stock enhancement programs. Addition of habitat (i.e., artificial reefs) should focus on reserves characterized by high recruitment but density-dependent growth and survival. This study (1) supports the efficacy of marine reserves in rapidly increasing the density and age-size structure of protected species, (2) highlights the need for spatially explicit demographic data to support multifaceted management objectives, and (3) when combined with evidence of reserve larval connectivity, provides support for applying metapopulation concepts to this reserve system.","2012","3/25/19 20:55","3/25/19 20:55",NA,"605-627",NA,"1","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000312007400047",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","U9BNSAX7","journalArticle",2012,"Thompson, Christine M.; York, Richard H.; Gallager, Scott M.","Species-specific abundance of bivalve larvae in relation to biological and physical conditions in a Cape Cod estuary","Marine Ecology Progress Series","","0171-8630","10.3354/meps09998",NA,"Physical and biological conditions impact recruitment and adult population structure of marine invertebrates by affecting early life-history processes from spawning to post-settlement. We investigated how temperature, salinity, and phytoplankton influenced larval abundance and larval size structure for 3 species of bivalves over 2 non-consecutive years in Waquoit Bay, Massachusetts, USA. Abundance and size of Mercenaria mercenaria (quahog), Anomia simplex (jingle clam), and Geukensia demissa (ribbed mussel) larvae were compared between locations in the bay and with environmental conditions. Shell birefringence patterns using polarized light microscopy were used to distinguish species. Larval abundances for all 3 species were higher in 2009 than in 2007 and were positively correlated with temperature in both years. Differences in larval abundance and size structure between bay sites were attributed to salinity tolerances and potential source locations. Higher survival in 2009 than in 2007, as determined by number of pediveligers, was likely due to higher temperatures and greater food availability during the peak abundance months of July and August in 2009. Yearly differences in larval growth and survival can have a large impact on recruitment. Knowing the optimal periods and locations for larval abundance and survival can be useful for isolating species-specific patterns in larval dispersal and to aid resource managers in enhancing or restoring depleted populations.","2012","3/25/19 20:55","3/25/19 20:55",NA,"53-69",NA,"","469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000311553600005",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","8LWIQXXA","journalArticle",2012,"Wilber, Dara H.; Hadley, Nancy H.; Clarke, Douglas G.","Resident Crab Associations with Sedimentation on Restored Intertidal Oyster Reefs in South Carolina and the Implications for Secondary Consumers","North American Journal of Fisheries Management","","0275-5947","10.1080/02755947.2012.694835",NA,"Benthic-pelagic coupling is an important habitat function provided by oyster reefs that is potentially affected by sedimentation impacts. In this study, the distributions of three resident crab species, the flat mud crab (also known as the flatback mud crab) Eurypanopeus depressus, the common mud crab (also known as the Atlantic mud crab) Panopeus herbstii, and the invasive green porcelain crab Petrolisthes armatus, were examined with respect to sedimentation on six restored intertidal eastern oyster Crassostrea virginica sites in South Carolina. Sedimentation among sites ranged from 4% to 60% cover and was composed of silty clay and sand. Crab associations with sedimentation differed among species. Common mud crabs and green porcelain crab densities were negatively correlated with percent sediment cover, whereas flat mud crab densities were not related to sediment cover. Flat mud crabs occupy the interstices of the reef, and their densities were positively correlated with scorched mussel Brachidontes exustus densities. Total crab biomass and individual body weight were converted to annual secondary production estimates, which ranged from 6.1 to 27.2 g/m(2) (ash-free dry weight) among sites. Sedimentation on oyster habitat reduced crab annual secondary production beyond a prediction made by a proportional inverse relationship between percent sediment cover and crab secondary production. As an example, at 50% sediment cover, crab annual secondary production was reduced by 68%. The discrepancy between observed and predicted (proportional) reductions in crab secondary production estimates were most pronounced when sedimentation levels were less than 60% cover. These results suggest the use of proportional loss estimates tomitigate for sedimentation impacts on oyster habitat, when quantified as percent sediment cover, do not adequately compensate for impacts to resident crabs and consequential energy loss to crustacean and fish predators that include many important recreational and commercial species.","2012","3/25/19 20:55","3/25/19 20:55",NA,"838-847",NA,"5","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000309388200004",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","R8RJBEGY","journalArticle",2012,"Talmage, Stephanie C.; Gobler, Christopher J.","Effects of CO2 and the harmful alga Aureococcus anophagefferens on growth and survival of oyster and scallop larvae","Marine Ecology Progress Series","","0171-8630","10.3354/meps09867",NA,"Globally, the frequency of harmful algal blooms is increasing and CO2 concentrations are rising. These factors represent serious challenges to a multitude of estuarine organisms as well as to efforts to restore depleted stocks of filter-feeding bivalves. In this study, we compared the responses of larval bivalves Crassostrea virginica and Argopecten irradians to the brown tide alga Aureococcus anophagefferens (250 x 10(6) cells l(-1) and 1 x 10(9) cells l(-1), respectively) and a gradient of CO2 concentrations (similar to 240, similar to 390, and similar to 850 ppm). Results indicated that A. anophagefferens and higher levels of CO2 significantly depressed rates of survival, development, growth, and lipid synthesis of A. irradians larvae with the combination of both factors having the largest effects. C. virginica larvae were also negatively impacted by the harmful alga and elevated CO2, but displayed a higher overall survival rate when exposed to these combined stressors. For both species, high densities of A. anophagefferens (10(9) cells l(-1)) elicited a stronger negative effect on larval survival than high levels of CO2 concentrations (similar to 850 ppm). Collectively, these results demonstrate that the concurrent occurrence of harmful algal blooms and high CO2 concentrations will have negative consequences for bivalve populations and further demonstrate that some species of larval bivalves are more resistant to these stressors than others.","2012","3/25/19 20:55","3/25/19 20:55",NA,"121-U147",NA,"","464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000309125500008",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","YQS48SBK","journalArticle",2012,"Whitman, Elizabeth R.; Reidenbach, Matthew A.","Benthic flow environments affect recruitment of Crassostrea virginica larvae to an intertidal oyster reef","Marine Ecology Progress Series","","0171-8630","10.3354/meps09882",NA,"Restoration efforts to enhance Crassostrea virginica oyster populations along the Virginia, USA, coastline focus on creating benthic habitat suitable for larval recruitment, survival, and growth. To determine how benthic flow processes affect larval recruitment, velocity and turbulence we collected data over multiple intertidal benthic surfaces including a mud bed, a C. virginica oyster reef, and 2 restoration sites comprised of deposited C. virginica oyster shell or the relatively larger Busycotypus canaliculatus whelk shell. Mean estimates of the drag coefficient, CD, used as a measure of hydrodynamic roughness over the C. virginica reef were found to be 2 times greater than over the restoration sites and 5 times greater than over the mud bed. Enhanced fluid shear increased both peak Reynolds stresses and vertical momentum transport above the reef, but within the interstitial areas between individual oysters, velocities and turbulence were reduced. Larval settlement plates of varying triangular-shaped benthic roughness were used to mimic the natural topographic variability found along oyster reefs. The greatest larval recruitment occurred along interstitial regions between high-roughness topography, where shear stresses, which act to dislodge larvae, were found to be up to 20 times smaller than along exposed surfaces. Greater recruitment was also found on the more hydrodynamically rough whelk shell compared to the oyster shell restoration site. Results suggests that restoration efforts should consider creating 3-dimensional benthic topography similar to established oyster reefs to provide hydrodynamic conditions and settlement surfaces that promote larval recruitment, prevent burial by sediment, and provide refuge from predation.","2012","3/25/19 20:55","3/25/19 20:55",NA,"177-191",NA,"","463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000308357300011",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","X94G74UV","journalArticle",2011,"Waldbusser, George G.; Steenson, Ryan A.; Green, Mark A.","OYSTER SHELL DISSOLUTION RATES IN ESTUARINE WATERS: EFFECTS OF pH AND SHELL LEGACY","Journal of Shellfish Research","","0730-8000","10.2983/035.030.0308",NA,"Oyster shell is a crucial component of healthy oyster reefs. Shell planting has been a main component of oyster restoration efforts in many habitats and has been carried out on scales from individual and grassroots efforts to multiagency efforts across entire estuaries. However, the cycling and lifetime of the shell that makes up the bulk of an oyster reef has only recently received attention, and most of the work to date has focused on the role of epi- and endobionts on shell degradation. Here we report findings from a laboratory study in which we manipulated pH in a flow-through control system using water from the mesohaline mouth of the Patuxent River to measure dissolution rates of intact oyster shell. Shells from the Eastern oyster (Crassostrea virginica Gmelin 1791) with three different legacies were exposed to 4 levels of pH that encompass a range typical of the mesohaline waters of the Chesapeake Bay (similar to 7.2-7.9 on the NBS scale). Mass loss over a 2-wk period was used to measure dissolution rate on 3 shell legacies: fresh, weathered, and dredged. We found that pH and shell legacy had significant effects on shell dissolution rate, with lower pH increasing dissolution rate. Fresh shell had the highest dissolution rate, followed by weathered then dredged shell. Dissolution rates were significantly different among all 4 pH treatments, except between the lowest (similar to 7.2) and the next lowest (similar to 7.4); however, shells lost mass even under noncorrosive conditions (similar to 7.9). We discuss the implications of our findings to ongoing efforts to understand shell budgets and cycling in oyster reef habitat, the interaction of biological and geochemical agents of shell degradation, and the complexity associated with shell carbonate cycling in the unique milieu of the oyster reef.","2011-12","3/25/19 20:55","3/25/19 20:55",NA,"659-669",NA,"3","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000299138700008",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","EBR28VH5","journalArticle",2011,"Starke, Adam; Levinton, Jeffrey S.; Doall, Michael","RESTORATION OF CRASSOSTREA VIRGINICA (GMELIN) TO THE HUDSON RIVER, USA: A SPATIOTEMPORAL MODELING APPROACH","Journal of Shellfish Research","","0730-8000","10.2983/035.030.0309",NA,"As a result of its historical abundance and ecological significance, the eastern oyster. Crassostrea virginica, has been identified as a primary restoration target for the Hudson River New York Harbor region. Prior to any large-scale restoration investments, a spatial assessment has been made to characterize the region's potential for hosting restored oyster populations. Using existing geographic data of the physical attributes of the river, a GIS-based restoration suitability index has been developed with the goal of identifying specific areas that hold a greater probability for success in oyster restoration. The results show that much of the river's restoration potential is initially limited by the physical environment, depth, and sediment type, and is reduced further by the salinity distribution. The results from this model should be used as a preliminary guide to focus future restoration efforts within the lower Hudson River and New York Harbor area as well as to investigate possible changes to the restoration potential with changing salinities brought on by regional climate change and hydrodynamic alterations.","2011-12","3/25/19 20:55","3/25/19 20:55",NA,"671-684",NA,"3","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000299138700009",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","5FE6UNLL","journalArticle",2011,"Harwell, Heather D.; Posey, Martin H.; Alphin, Troy D.","Landscape aspects of oyster reefs: Effects of fragmentation on habitat utilization","Journal of Experimental Marine Biology and Ecology","","0022-0981","10.1016/j.jembe.2011.07.036",NA,"The functional value of oyster reefs is recognized in many estuarine systems, with increasing interest in oyster reef restoration for ecological function rather than for oyster fishery production. Reefs provide structure and refuge for juvenile fish and crustaceans, and may be loci for predator foraging. However, reef morphology influences the relative value of refuge and forage functions, and reef utilization by benthic, epibenthic, and nektonic organisms. Reef fragmentation increases the edge to interior ratio, and may enhance use by organisms that favor edge regions, or decrease use by species requiring more interior habitat. The influence of fragmentation was examined using created intertidal oyster reefs and natural reef patches in southeastern North Carolina. Experimental treatments included created reefs (uniform circular reefs, small fragmented reefs, and large fragmented reefs) reference natural reefs, and open mudflat areas. Naturally occurring uniform and fragmented patch reefs in two nearby tidal creeks were also sampled. Following construction of created reefs, all treatments were sampled quarterly over two years, targeting infauna, epifauna, and nekton. Effects of fragmentation on infauna were variable, with a combination of positive and negative species-specific responses. For the vast majority of epi-benthic macrofauna collected from excavations and Breder traps, no effect of small-scale fragmentation on utilization was observed. Preferential use of large fragmented reefs over small fragmented reefs was observed for two species, Lagodon rhomboides and Panopeus herbstii, suggesting that the small fragmented reefs may have been below the patch size threshold at which edge effects become beneficial. Our results suggest that, at least at the scale investigated here, multiple small reefs may provide similar habitat benefits to a single, larger oyster reef. (C) 2011 Elsevier B.V. All rights reserved.","12/1/11","3/25/19 20:55","3/25/19 20:55",NA,"30-41",NA,"2-Jan","409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000298363100004",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","NV7C8UXD","journalArticle",2011,"Jordan-Cooley, William C.; Lipcius, Romuald N.; Shaw, Leah B.; Shen, Jian; Shi, Junping","Bistability in a differential equation model of oyster reef height and sediment accumulation","Journal of Theoretical Biology","","0022-5193","10.1016/j.jtbi.2011.08.013",NA,"Native oyster populations in Chesapeake Bay have been the focus of three decades of restoration attempts, which have generally failed to rebuild the populations and oyster reef structure. Recent restoration successes and field experiments indicate that high-relief reefs persist, likely due to elevated reef height which offsets heavy sedimentation and promotes oyster survival, disease resistance and growth, in contrast to low-relief reefs which degrade in just a few years. These findings suggest the existence of alternative stable states in oyster reef populations. We developed a mathematical model consisting of three differential equations that represent volumes of live oysters, dead oyster shells (=accreting reef), and sediment. Bifurcation analysis and numerical simulations demonstrated that multiple nonnegative equilibria can exist for live oyster, accreting reef and sediment volume at an ecologically reasonable range of parameter values; the initial height of oyster reefs determined which equilibrium was reached. This investigation thus provides a conceptual framework for alternative stable states in native oyster populations, and can be used as a tool to improve the likelihood of success in restoration efforts. (C) 2011 Elsevier Ltd. All rights reserved.","11/21/11","3/25/19 20:55","3/25/19 20:55",NA,"11-Jan",NA,"","289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000296222800001",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","JALNAX47","journalArticle",2011,"Wall, Charles C.; Peterson, Bradley J.; Gobler, Christopher J.","The Growth of Estuarine Resources (Zostera marina, Mercenaria mercenaria, Crassostrea virginica, Argopecten irradians, Cyprinodon variegatus) in Response to Nutrient Loading and Enhanced Suspension Feeding by Adult Shellfish","Estuaries and Coasts","","1559-2723","10.1007/s12237-011-9377-7",NA,"While many coastal ecosystems previously supported high densities of seagrass and abundant bivalves, the impacts of overfishing, eutrophication, harmful algal blooms, and habitat loss have collectively contributed to the decline of these important resources. Despite improvements in wastewater treatment in some watersheds and subsequent reduced nutrient loading to neighboring estuaries, seagrass and bivalve populations in these locations have generally not recovered. We performed three mesocosm experiments to simultaneously examine the contrasting effects of nutrient loading and historic suspension-feeding bivalve densities on the growth of eelgrass (Zostera marina), juvenile bivalves (northern quahogs, Mercenaria mercenaria; eastern oysters, Crassostrea virginica; and bay scallops, Argopecten irradians), and juvenile planktivorous fish (sheepshead minnow, Cyprinodon variegatus). High nutrient loading rates led to significantly higher phytoplankton (chlorophyll a) levels in all experiments, significantly increased growth of juvenile bivalves relative to controls with lower nutrient loading rates in two experiments, and significantly reduced the growth of eelgrass in one experiment. The filtration provided by adult suspension feeders (M. mercenaria and C. virginica) significantly decreased phytoplankton levels in all experiments, significantly increased light penetration and the growth of eelgrass in one experiment, and significantly decreased the growth of juvenile bivalves and fish in two experiments, all relative to controls with no filtration from adult suspension feeders. These results demonstrate that an appropriate level of nutrient loading can have a positive effect on some estuarine resources and that bivalve filtration can mediate the effects of nutrient loading to the benefit or detriment of different estuarine resources. Future ecosystem-based approaches will need to simultaneously account for anthropogenic nutrient loading and bivalve restoration to successfully manage estuarine resources.","2011-11","3/25/19 20:55","3/25/19 20:55",NA,"1262-1277",NA,"6","34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000300084700016",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
