"","Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"40","UI7V22Z8","journalArticle",2017,"Johnson, Kevin B.","LABORATORY SETTLEMENT OF THE EASTERN OYSTER CRASSOSTREA VIRGINICA INFLUENCED BY SUBSTRATUM CONCAVITY, ORIENTATION, AND TERTIARY ARRANGEMENT","Journal of Shellfish Research","","0730-8000","10.2983/035.036.0203",NA,"To examine the role of substratum concavity in determining oyster [Crassostrea virginica (Gmelin, 1791)] settlement success, laboratory settlement was examined on natural and artificial substrata of various concavities, defined by width-to-depth (W:D) ratio. Experiments were conducted in 204-1 capacity laboratory flumes. Concavities tested include W: D ratios of 2, 5, and 16, plus a flat surface for control comparisons. Active settlement, passive settlement, and flow around these concavity treatments were examined. In addition, settlement on oyster shell cultch presented in different surface orientations, and either zip-tied to open mats, or packed in mesh bags, was examined. Results indicate that concavity can affect settlement success (W: D ratio of 5 resulted in the highest settlement success under this study's conditions). Examination of flow rates and patterns suggests that water movement over W: D 5 treatments delivers larvae to the settlement surface, but active attachment behavior is required to explain W: D 5's higher settlement densities relative to W:D 2. The highest settlement occurred with open mats on surfaces oriented horizontally and facing downward. Comparisons of mat, bag, and orientation results suggest that optimal current range for settlement is between 0.3 and 2.0 cm/sec. Too little flow results in supply failure, while flow exceeding 2 cm/sec inhibits searching and attachment behaviors.","2017-08","3/25/19 20:55","3/25/19 20:55",NA,"315-324",NA,"2","36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000408958300003",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","RC86YMJU","journalArticle",2017,"Miller, Lindsay Schwarting; La Peyre, Jerome; La Peyre, Megan","SUITABILITY OF OYSTER RESTORATION SITES ALONG THE LOUISIANA COAST: EXAMINING SITE AND STOCK x SITE INTERACTION","Journal of Shellfish Research","","0730-8000","10.2983/35.036.0206",NA,"Recognition of the global loss of subtidal oyster reefs has led to a rise in reef restoration efforts, including in the Gulf of Mexico. Created reef success depends entirely on selecting a location that supports long-term oyster growth and survival, including the recruitment and survival of on-reef oysters. Significant changes in estuarine salinity through management of freshwater inflows and through changed precipitation patterns may significantly impact the locations of optimal oyster restoration sites. These rapid shifts in conditions necessitate a need to better understand both impacts to on-reef oyster growth and population development, and variation in oyster stock performance. Oyster growth, mortality, condition, and disease prevalence were examined in three different stocks of oysters located in protected cages, as well as oyster recruitment and mortality on experimental reef units in three different locations representing a salinity gradient, along the Louisiana Gulf coast in 2011 and 2012. Over a 2-y period, the high-salinity site had highest oyster growth rate in protected cages but demonstrated the least likelihood for reef development based on on-reef oyster population failure, likely because of predation-related mortality (high recruitment and 100% mortality). In contrast, the midsalinity site with moderate oyster growth and on-reef recruitment and low mortality demonstrated a higher likelihood for reef development. The lowest salinity site exhibited extreme variability in all oyster responses between years because of extreme variation in environmental conditions during the study, indicating a low likelihood of long-term reef development. Whereas limited differences in stock performance between sites were found, the range of site environmental conditions tested was ultimately much lower than expected and may not have provided a wide enough range of conditions. In areas with limited, low recruitment, or rapidly changing environmental conditions, seeding with stocks selected for best growth and survival under expected future environmental conditions could better ensure reef development by using oyster populations best suited to the predicted conditions. With rapidly changing estuarine conditions from anthropogenic activities and climate change, siting of oyster reef restoration incorporating both oyster population dynamics and in situ biotic and abiotic interactions is critical in better directing site selection for reef restoration efforts.","2017-08","3/25/19 20:55","3/25/19 20:55",NA,"341-351",NA,"2","36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000408958300006",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","6YYP3QCI","journalArticle",2017,"Ridge, Justin T.; Rodriguez, Antonio B.; Fodrie, F. Joel","Salt Marsh and Fringing Oyster Reef Transgression in a Shallow Temperate Estuary: Implications for Restoration, Conservation and Blue Carbon","Estuaries and Coasts","","1559-2723","10.1007/s12237-016-0196-8",NA,"The importance of intertidal estuarine habitats, like salt marsh and oyster reef, has been well established, as has their ubiquitous loss along our coasts with resultant forfeiture of the ecosystem services they provide. Furthering our understanding of how these habitats are evolving in the face of anthropogenic and climate driven changes will help improve management strategies. Previous work has shown that the growth and productivity of both oyster reefs and salt marshes are strongly linked to elevation in the intertidal zone (duration of aerial exposure). We build on that research by examining the growth of marsh-fringing oyster reefs at yearly to decadal time scales and examine movement of the boundary between oyster reef and salt marsh at decadal to centennial time scales. We show that the growth of marsh-fringing reefs is strongly associated to the duration of aerial exposure, with little growth occurring below mean low water and above mean sea level. Marsh-shoreline movement, in the presence or absence of fringing oyster reefs, was reconstructed using transects of sediment cores. Carbonaceous marsh sediments sampled below the modern fringing oyster reefs indicate that marsh shorelines within Back Sound, North Carolina are predominantly in a state of transgression (landward retreat), and modern oyster-reef locations were previously occupied by salt marsh within the past two centuries. Cores fronting transgressive marsh shorelines absent fringing reefs sampled thinner and less extensive carbonaceous marsh sediment than at sites with fringing reefs. This indicates that fringing reefs are preserving carbonaceous marsh sediment from total erosion as they transgress and colonize the exposed marsh shoreline making marsh sediments more resistant to erosion. The amount of marsh sediment preservation underneath the reef scales with the reef's relief, as reefs with the greatest relief were level with the marsh platform, preserving a maximum amount of carbonaceous sediments during transgression by buffering the marsh from erosional processes. Thus, fringing oyster reefs not only have the capacity to shelter shorelines but, if located at the ideal tidal elevation, they also keep up with accelerating sea-level rise and cap carbonaceous sediments, protecting them from erosion, as reefs develop along the marsh.","2017-07","3/25/19 20:55","3/25/19 20:55",NA,"1013-1027",NA,"4","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000402100700007",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","5U3C2DN5","journalArticle",2017,"Hijuelos, Ann Commagere; Sable, Shaye E.; O'Connell, Ann M.; Geaghan, James P.; Lindquist, David C.; White, Eric D.","Application of Species Distribution Models to Identify Estuarine Hot Spots for Juvenile Nekton","Estuaries and Coasts","","1559-2723","10.1007/s12237-016-0199-5",NA,"Modeling the distribution and habitat capacities of key estuarine species can be used to identify hot spots, areas where species density is significantly higher than surrounding areas. This approach would be useful for establishing a baseline for evaluating future environmental scenarios across a landscape. We developed species distribution models for early juvenile life stages of brown shrimp (Farfantepenaeus aztecus), white shrimp (Litopenaeus setiferus), blue crab (Callinectes sapidus), and spotted seatrout (Cynoscion nebulosus) in order to delineate the current coastal hot spots that provide the highest quality habitat conditions for these estuarine-dependent species in Louisiana. Response curves were developed from existing long-term fisheries-independent monitoring data to identify habitat suitability for fragmented marsh landscapes. Response curves were then integrated with spatially explicit input data to generate species distribution models for the coastal region of Louisiana. Using spatial autocorrelation metrics, we detected clusters of suitable habitat across the Louisiana coast, but only 1% of the areas were identified as true hot spots with the highest habitat quality for nekton. The regions identified as hot spots were productive fringing marsh habitats that are considered the most vulnerable to natural and anthropogenic impacts. The species distribution models identify the coastal habitats which currently provide the greatest capacity for key estuarine species and will be used in the Louisiana coastal planning process to evaluate how species distributions may change under various environmental and restoration scenarios.","2017-07","3/25/19 20:55","3/25/19 20:55",NA,"1183-1194",NA,"4","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000402100700018",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","QRNQ8KNR","journalArticle",2017,"Pickering, Tyler R.; Poirier, Luke A.; Barrett, Timothy J.; McKenna, Shawn; Davidson, Jeff; Quijon, Pedro A.","Non-indigenous predators threaten ecosystem engineers: Interactive effects of green crab and oyster size on American oyster mortality","Marine Environmental Research","","0141-1136","10.1016/j.marenvres.2017.03.002",NA,"Non-indigenous green crabs (Carcinus maenas) are emerging as important predators of autogenic engineers like American oysters (Crassostrea virginica) throughout the eastern seaboard of Canada and the United States. To document the spreading distribution of green crabs, we carried out surveys in seven sites of Prince Edward Island during three fall seasons. To assess the potential impact of green crabs on oyster mortality in relation to predator and prey size, we conducted multiple predator-prey manipulations in the field and laboratory. The surveys confirmed an ongoing green crab spread into new productive oyster habitats while rapidly increasing in numbers in areas where crabs had established already. The experiments measured mortality rates on four sizes of oysters exposed to three sizes of crab, and lasted 3-5 days. The outcomes of experiments conducted in Vexar bags, laboratory tanks and field cages were consistent and were heavily dependent on both crab size and oyster size: while little predation occurred on large oysters, large and medium green crabs preyed heavily on small sizes. Oysters reached a refuge within the 35-55 mm shell length range; below that range, oysters suffered high mortality due to green crab predation and thus require management measures to enhance their survival. These results are most directly applicable to aquaculture operations and restoration initiatives but have implications for oyster sustainability. (C) 2017 Elsevier Ltd. All rights reserved.","2017-06","3/25/19 20:55","3/25/19 20:55",NA,"24-31",NA,"","127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000402212400003",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","ZMS459YK","journalArticle",2017,"Blomberg, Brittany N.; Lebreton, Benoit; Palmer, Terence A.; Guillou, Gael; Pollack, Jennifer Beseres; Montagna, Paul A.","Does reef structure affect oyster food resources? A stable isotope assessment","Marine Environmental Research","","0141-1136","10.1016/j.marenvres.2017.03.003",NA,"As ecosystem engineers, oysters create and maintain structured habitat and can influence trophodynamics and benthic-pelagic coupling in the surrounding landscape. The physical reef structure and associated biotic parameters can affect the availability of food resources for oysters. Oysters and potential composite food sources - suspended particulate organic matter (SPOM) and surface sediment organic matter (SSOM) - were assessed using a dual stable isotope (delta C-13, delta N-15) approach at three reef types (natural, restored, and unconsolidated) seasonally for two years to determine if changes in physical and/or biotic parameters affected the relative availability and/or use of food resources by oysters. SPOM was more depleted in C-13 (-24.2 +/- 0.6 parts per thousand, mean +/- SD) than SSOM (-21.2 +/- 0.8 parts per thousand). SPOM composition is likely dominated by autochthonous phytoplankton production, while SSOM includes trapped phytoplankton and benthic microalgae. SSOM was used by oysters in increasing proportions relative to SPOM over time at all reef types. This temporal trend is likely due to increased oyster biomass over time, promoting enhanced microphytobenthos growth through feedback effects related to oyster biodeposits. Structural differences between reef types observed in this study had no effect on food resource availability and use by oysters, indicating strong bentho-pelagic coupling likely due to shallow depths as well as strong and consistent winds. This study provides insights for restoration of oyster reefs as it highlights that food resources used by oysters remain similar among reef types despite changes in abiotic and biotic parameters among habitats and over time. (C) 2017 Elsevier Ltd. All rights reserved.","2017-06","3/25/19 20:55","3/25/19 20:55",NA,"32-40",NA,"","127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000402212400004",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","KJZ72NDB","journalArticle",2017,"Wang, Hongqing; Chen, Qin; La Peyre, Megan K.; Hu, Kelin; La Peyre, Jerome F.","Predicting the impacts of Mississippi River diversions and sea-level rise on spatial patterns of eastern oyster growth rate and production","Ecological Modelling","","0304-3800","10.1016/j.ecolmodel.2017.02.028",NA,"There remains much debate regarding the perceived tradeoffs of using freshwater and sediment diver-sions for coastal restoration in terms of balancing the need for wetland restoration versus preserving eastern oyster (Crassostrea virginica) production. Further complicating the issue, climate change-induced sea-level rise (SLR) and land subsidence are also expected to affect estuarine water quality. In this study, we developed a process-based numerical modeling system that couples hydrodynamic, water quality, and oyster population dynamics. We selected Breton Sound Estuary (BSE) (similar to 2740 km(2)) in the eastern Mississippi River Deltaic Plain since it is home to several of the largest public oyster seed grounds and private leases for the Gulf coast. The coupled oyster population model was calibrated and validated against field observed oyster growth data. We predicted the responses of oyster population in BSE to small-(142 m(3) s(-1)) and large-scale (7080 m(3) s(-1)) river diversions at the Caernarvon Freshwater Diversion structure planned in the 2012 Coastal Master Plan (Louisiana) under low (0.38 m) and high (1.44 m) relative sea-level rise (RSLR=eustatic SLR+subsidence) compared to a baseline condition (Year 2009). Model results showed that the large-scale diversion had a stronger negative impact on oyster population dynamics via freshening of the entire estuary, resulting in reduced oyster growth rate and production than RSLR. Under the large-scale diversion, areas with optimal oyster growth rates (>15 mg ash-free dry weight (AFDW) oyster(-1) wk(-1)) and production (>500 g AFDW m(-2) yr(-1)) would shift seaward to the southeastern edge of the estuary, turning the estuary into a very low oyster production system. RSLR however played a greater role than the small-scale diversion on the magnitude and spatial pattern of oyster growth rate and production. RSLR would result in an overall estuary-wide decrease in oyster growth rate and production as a consequence of decreased salinities in the middle and lower estuary because rising sea level likely causes increased stage and overbank flow downstream along the lower Mississippi River. Published by Elsevier B.V.","5/24/17","3/25/19 20:55","3/25/19 20:55",NA,"40-53",NA,"","352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000400720000004",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","E8FG64RY","journalArticle",2017,"Hanke, Marc H.; Posey, Martin H.; Alphin, Troy D.","The influence of habitat characteristics on intertidal oyster Crassostrea virginica populations","Marine Ecology Progress Series","","0171-8630","10.3354/meps12094",NA,"Habitat heterogeneity is increased in natural systems via habitat loss and fragmentation, which decreases the patch size and alters the amount of edge relative to interior. However, our understanding of how increased habitat heterogeneity influences population dynamics, particularly set within a large scale marine landscape, is relatively incomplete. Eastern oyster Crassostrea virginica populations have drastically declined resulting in fragmentation within and among reefs, thus altering reef size and distances from edge to interior. Over 2 yr (2011 to 2012), we evaluated oyster populations relative to varying distances from the reef edge to interior locations, habitat patch size, and reef type on naturally occurring intertidal fringing and patch reefs in southeastern North Carolina. Additionally, the influences of distance from edge to interior locations and habitat patch size were examined for oyster populations on 3 size classes of created intertidal reefs at 2 locations. The habitat characteristics examined significantly influenced oyster populations, with increased densities towards interior locations on a reef, a trend of overall higher densities on intermediate sized reefs, significantly greater densities on natural patch reefs compared to natural fringing reefs. Density and recruitment patterns suggested differences between edge and interior locations. However, other population characteristics, such as oyster condition and shell height, indicated there may be ecological trade-offs among the habitat characteristics examined. These results suggest intertidal reefs cannot be considered a uniform whole and may have substantially different habitat characteristics, which should be taken into account when further examining habitat fragmentation and restoration success.","5/17/17","3/25/19 20:55","3/25/19 20:55",NA,"121-138",NA,"","571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000401800100010",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","72KA3WS3","journalArticle",2017,"Johnson, Kevin B.; Soltis, Kerry A.","Larval supply and recruitment of the ivory barnacle Balanus eburneus (Gould, 1841) on oyster cultch used in oyster-reef restoration","Journal of Crustacean Biology","","0278-0372","10.1093/jcbiol/rux015",NA,"Larval supply controls larval recruitment on a regional scale. Near to the substratum interface, however, larval preferences and boundary flow may be overriding influences. Restored oyster reefs are intended to provide substrata for sessile hard-fouling organisms such as barnacles, but the optimal configuration to encourage larval settlement has not yet been determined. Two common restoration strategies involve cultch, the shell material for reef restoration, in bags or on mats. Bags constitute quick, stackable construction with cultch packed haphazardly and limited space between shells. Mats utilize cultch sparingly and keep shells more exposed to currents. Although both restoration strategies are widely used, data comparing larval settlement between bags and mats are unavailable. We followed daily larval supply of the ivory barnacle Balanus eburneus (Gould, 1841) and corresponding settlement on cultch presented in bags and mats in a field study lasting one month in an estuary in eastern Florida, USA. Consideration was also given to the effect of substratum orientation (upward-facing, downward-facing, or vertical). Recruitment densities of B. eburneus were as great as 7.6 +/- 0.54 SE individuals cm (2), and higher on mats than in bags (P = 0.0001). Orientation of the substratum also influenced recruitment, with greater settlement on downward-facing and vertical oyster shells presented on mats (P = 0.037), which were more open to boundary flow. Peak larval densities were 5.2 +/- 0.8 SE individuals liter(-1). Larval supply correlated best with recruitment 8 days later (R-2 = 0.71; P = 0.001), but recruitment rates were also influenced by the tertiary configuration and orientation of cultch substrata. If the goals of oyster reef restoration include creating a structure conducive to the settlement of sessile hard-fouling organisms such as barnacles, we recommend the use of oyster mats with shells secured in a downward-facing or vertical position during mat assembly.","2017-05","3/25/19 20:55","3/25/19 20:55",NA,"243-248",NA,"3","37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000403004500002",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","JACQKVNP","journalArticle",2017,"Graham, Patrick M.; Palmer, Terence A.; Pollack, Jennifer Beseres","Oyster reef restoration: substrate suitability may depend on specific restoration goals","Restoration Ecology","","1061-2971","10.1111/rec.12449",NA,"A limited supply of oyster shell for restoration practices has prompted investigations of alternative substrates used in construction of artificial oyster reefs. The success of oyster reef restoration projects is increasingly focused not only on oyster densities, but also on habitat provisioning for associated fauna. A subtidal oyster reef complex (0.24km(2)) was restored in the Mission-Aransas Estuary, Texas, U.S.A., in July 2013 using replicated mounds of concrete, limestone, river rock, and oyster shell substrates. Oyster and reef-associated fauna characteristics were quantified quarterly for 15 months, using sampling trays that were deployed 3 months after construction. The highest densities of oyster spat occurred 9 months after tray deployment (July 2014, 1,264/m(2)), whereas juvenile oyster densities increased throughout the study period to 283/m(2). Concrete (1,022/m(2)) and limestone (939/m(2)) supported the highest number of oysters over all dates. Oyster shell (1,533/m(2)) and concrete (1,047/m(2)) substrates supported the highest densities of associated motile fauna. Faunal diversity (Hill's N1) did not vary by substrate material, but did show seasonal variation. A simple benefit-cost ratio was used to indicate the localized monetary value for each of the substrates. Oyster shell and concrete substrates returned the highest benefit-cost ratio for motile fauna, while concrete yielded the highest benefit-cost ratio for oyster abundance. Incorporating benefit-cost ratios in restoration planning will allow practitioners to better integrate substrate-specific ecological values with economic considerations and project goals to maximize return on restoration investments.","2017-05","3/25/19 20:55","3/25/19 20:55",NA,"459-470",NA,"3","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000402012700016",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","RJV3Q7MY","journalArticle",2017,"Munroe, D.; Borsetti, S.; Ashton-Alcox, K.; Bushek, D.","Early Post-Settlement Growth in Wild Eastern Oyster (Crassostrea virginica Gemlin 1791) Populations","Estuaries and Coasts","","1559-2723","10.1007/s12237-016-0185-y",NA,"Management and restoration of wild oyster populations with the ecosystem services they provide require detailed understanding of oyster population dynamics, including temporally and spatially varying growth. Much of the existing literature documenting growth rates for eastern oysters (Crassostrea virginica) reports growth for large, protected, and/or hatchery-spawned oysters. By following growth of wild oysters set on planted clamshells in Delaware Bay, we document early growth (within the first year) of 21 wild oyster cohorts settling over 8 years and assess the importance of interannual variability in temperature and salinity. In general, oysters follow a linear growth trajectory in the first year of life, interspersed by periods of little to no growth in the colder months. Wild oysters settling in the Delaware Bay mid-salinity region reach a size between 27 and 33 mm in their first year and tend to reach greater shell heights at 1 year of age in higher salinity years and at temperatures averaging 23 A degrees C. Multi-year, population-level estimates of wild growth such as these are important for understanding changes in restored and managed oyster populations, and resulting ecosystem services, under naturally variable conditions.","2017-05","3/25/19 20:55","3/25/19 20:55",NA,"880-888",NA,"3","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000398772900020",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","K5KHCMU7","journalArticle",2017,"Lunt, Jessica; Reustle, Joseph; Smee, Delbert L.","Wave energy and flow reduce the abundance and size of benthic species on oyster reefs","Marine Ecology Progress Series","","0171-8630","10.3354/meps12075",NA,"Hydrodynamic forces associated with waves influence the structure and function of rocky intertidal communities, but their effects on species composition and morphology within other marine communities have not been well studied. We measured wave characteristics and current speeds with acoustic Doppler velocimeters (ADVs) at oyster (Crassostrea virginica) reefs in St Charles and Aransas Bays, Texas. We investigated wave effects on communities at these reefs by comparing species composition, relative abundance, and species morphology on windward versus leeward sides. In addition, acorn barnacles Amphibalanus eburneus were used as biological indicators of flow because they develop larger basal diameters and shorter feeding appendages in faster flows. Waves were higher and current speed was faster on the windward sides of oyster reefs. Leeward sites had a greater abundance and diversity of species. Brachyuran crabs were significantly larger and more abundant when shielded from waves. Porcelain crabs Petrolisthes armatus were smaller and, in contrast to brachyuran crabs, more abundant at windward sites. Windward sites had fewer fish species though there was no difference in the size of fish found on either side of the reef. Barnacles settling in late spring had larger basal diameters but relatively shorter feeding appendages in windward areas, compared to leeward areas; these morphological differences mirrored ADV measurements, verified long-term differences in flow and were indicative of bigger waves and higher flow velocities in windward locations. Thus, oyster reefs can reduce wave height and slow current velocity and influence the diversity, abundance, and morphology of associated species. The decrease in wave height can provide shoreline protection, an ecosystem service of oyster reefs often mentioned but rarely measured.","4/7/17","3/25/19 20:55","3/25/19 20:55",NA,"25-36",NA,"","569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000400344700003",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","MDDICH8D","journalArticle",2017,"Bilkovic, Donna Marie; Mitchell, Molly M.; Isdell, Robert E.; Schliep, Matthew; Smyth, Ashley R.","Mutualism between ribbed mussels and cordgrass enhances salt marsh nitrogen removal","Ecosphere","","2150-8925","10.1002/ecs2.1795",NA,"Salt marsh ecosystems have declined globally and are increasingly threatened by erosion, sea level rise, and urban development. These highly productive, physically demanding ecosystems are populated by core species groups that often have strong trophic interactions with implications for ecosystem function and service provision. Positive interactions occur between ribbed mussels (Geukensia demissa) and cordgrass (Spartina alterniflora). Mussels transfer particulate nitrogen from the water column to the marsh sediments, which stimulates cordgrass growth, and cordgrass provides predator and/or heat stress refuge for mussels. Here, we test mussel facilitation of two functions in salt marshes that relate to N removal: microbial denitrification and water filtration. Microcosm experiments revealed that the highest rates of N-2 production and nitrification occurred when mussels were present with marsh vegetation, suggesting that mussels enhanced coupling of the nitrification-denitrification. Surveys spanning the York River Estuary, Chesapeake Bay, showed that the highest densities of mussels occurred in the first meter for all marsh types with mainstem fringing (1207 +/- 265 mussels/m(2)) being the most densely populated. The mussel population was estimated to be similar to 197 million animals with a water filtration potential of 90-135 million L/hr. Erosion simulation models demonstrated that suitable marsh habitat for ribbed mussels along the York River Estuary would be reduced by 11.8% after 50 years. This reduction in mussel habitat resulted in a projected 15% reduction in ribbed mussel abundance and filtration capacity. Denitrification potential was reduced in conjunction with projected marsh loss (35,536 m(2)) by 205 g N/hr, a 16% reduction. Because of the predominant occurrence of ribbed mussels at the marsh seaward edge and because the highest proportional loss will occur for fringing marshes (20%), shoreline management practices that restore or create fringing marsh may help offset these projected losses.","2017-04","3/25/19 20:55","3/25/19 20:55",NA,"e01795",NA,"4","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000400985300041",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
